,id,title,url,num_tweets
3051,1779448,Devin Nunes: Ballot Harvesting Will Keep CA25 Republican In November,https://crooksandliars.com/2020/05/devin-nunes-ballot-harvesting-will-keep,1183
3052,1797282,This Doesn't Bode Well for Vote-by-Mail: Many Oregon Voters Received the Wrong Primary Ballot,https://pjmedia.com/election/jeff-reynolds/2020/05/22/this-doesnt-bode-well-for-vote-by-mail-many-oregon-voters-received-the-wrong-primary-ballot-n417576,1169
3053,1790767,Donald Trump Threatens to Punish Michigan for Mailing Absentee Ballots,https://www.breitbart.com/politics/2020/05/20/donald-trump-threatens-to-punish-michigan-for-mailing-absentee-ballot-applications-to-voters/,1029
3055,1782339,Louie Gohmert: Democrat '$3 Trillion Giveaway' Will 'Make Ballot Harvesting Legal for the Whole Country',https://www.breitbart.com/politics/2020/05/15/louie-gohmert-democrat-3-trillion-giveaway-will-make-ballot-harvesting-legal-for-the-whole-country/,643
3056,1797473,RNC Joins Opposition to Lawsuit Demanding Ballot Harvesting in Florida,https://www.breitbart.com/politics/2020/05/22/rnc-joins-opposition-to-lawsuit-demanding-ballot-harvesting-in-florida/,628
3057,1789791,All Texans can vote by mail after judge rules absentee ballot restrictions are illegal,https://www.rawstory.com/2020/05/all-texans-can-vote-by-mail-after-judge-rules-absentee-ballot-restrictions-are-illegal/,606
3059,1799604,Oregon Sec. Of State Blames Voters For Growing Ballot Scandal Staffer Mocks Affected GOP Voters - Calls Them Drunks,https://www.thegatewaypundit.com/2020/05/oregon-sec-state-blames-voters-growing-ballot-scandal-staffer-mocks-affected-voters-calls-drunks/,473
3060,1794546,Democratic Party Official Admits He Took Bribes To Stuff Ballot Boxes,https://www.zerohedge.com/political/democratic-party-official-admits-he-took-bribes-stuff-ballot-boxes,468
3061,1795043,Election Judge Pleads Guilty to Ballot Stuffing for Democrats,https://www.dailysignal.com/2020/05/21/election-judge-pleads-guilty-to-ballot-stuffing-for-democrats/,381
3062,1806420,Media Becomes Triggered After Kayleigh McEnany Fact Checks Twitter Over Mail-In Ballot Fraud Claims,https://www.redstate.com/sister-toldjah/2020/05/27/media-becomes-triggered-after-kayleigh-mcenany-fact-checks-twitter-over-mail-in-ballot-fraud-claims/,352
3063,1795152,THIS IS HUGE: Oregon Government Orders Facebook to Remove Gateway Pundit Article on Republican Ballot Scandal – Facebook Complies — Despite Hundreds of Confirmed Testimonies,https://www.thegatewaypundit.com/2020/05/huge-oregon-government-orders-facebook-remove-gateway-pundit-article-republican-ballot-scandal-facebook-complies-despite-hundreds-confirmed-testimonies/,327
3064,1795116,DOJ: Democrats Paid Pennsylvania Election Officials to Stuff Ballot Box,https://truepundit.com/doj-democrats-paid-pennsylvania-election-officials-to-stuff-ballot-box/,277
3065,1788935,Texas Supreme Court Halts Mail-in Ballot Option as Texas AG Ken Paxton Goes to War With Voter Fraud,https://www.redstate.com/brandon_morse/2020/05/19/texas-supreme-court-shoots-down-mail-in-ballot-option/,275
3066,1779537,Devin Nunes Admits He Will Rely On 'Ballot Harvesting' In California,https://crooksandliars.com/cltv/2020/05/devin-nunes-admits-he-will-rely,253
3067,1794695,Donald Trump Warns of Vote by Mail Ballot Pirates,https://www.breitbart.com/politics/2020/05/21/donald-trump-warns-of-vote-by-mail-ballot-pirates/,248
3068,1805025,Tucker Carlson: Mail-In Voting And Ballot Harvesting ‘Massively Expands The Potential For Voter Fraud’,https://dailycaller.com/2020/05/26/tucker-carlson-mail-in-voting-ballot-harvesting-voter-fraud/,247
3069,1804743,Trump Proven Right Again! Mail Carrier Charged in West Virginia Voter Fraud Case in Connection with Manipulation of Absentee Ballot Requests,https://www.thegatewaypundit.com/2020/05/trump-proven-right-mail-carrier-charged-west-virginia-voter-fraud-case-connection-manipulation-absentee-ballot-requests/,226
3070,1794555,Cotton: We Must Block Democrats Using Pandemic to Get All-Mail Voting,https://www.breitbart.com/radio/2020/05/21/tom-cotton-we-must-block-democrats-using-pandemic-to-get-all-mail-voting-ballot-harvesting/,216
3071,1794067,DOJ Announces Charges Against Philadelphia Election Official For Stuffing Ballot Box with Fraudulent Votes to Help Democrat Candidates,https://www.thegatewaypundit.com/2020/05/doj-announces-charges-philadelphia-election-official-stuffing-ballot-box-fraudulent-votes-help-democrat-candidates/,175
3072,1803818,Just In: It's Happening Already Footage Shows Massive New Jersey Mail-In Fraud,https://conservativedailypost.com/new-jersey-voter-fraud-residents-complain-someone-already-used-their-mail-in-ballot/,153
3073,1804642,Twitter Fact-Checks Trump For The First Time After He Claims Mail-In Ballots Will Be ‘Fraudulent’,https://dailycaller.com/2020/05/26/donald-trump-twitter-fact-check-mail-ballot/,147
3074,1801289,Twitter Removes Account on Oregon Voter Ballot Scandal -- Taking the Word of Oregon State Officials and Ignoring Testimony of 2000 Mostly GOP Voters!,https://www.thegatewaypundit.com/2020/05/twitter-removes-account-oregon-voter-ballot-scandal-taking-word-oregon-state-officials-ignoring-testimony-2000-mostly-gop-voters/,141
3075,1803138,Trump: California's Vote-by-Mail Plan Will Yield 'Rigged Election',https://www.newsmax.com/politics/california-newsom-mail-in-ballot-twitter/2020/05/26/id/968975/,137
3077,1804944,West Virginia Mail Carrier Charged With Attempted Election Fraud,https://www.newsmax.com/us/election-fraud-mail-in-ballot/2020/05/26/id/969126/,116
3078,1781851,Nevada's Mail-In Ballot System Wide Open to Fraud and Abuse,https://pjmedia.com/news-and-politics/rick-moran/2020/05/15/nevadas-mail-in-ballot-system-wide-open-to-fraud-and-abuse-n396498,114
3079,1779998,Nunes Says CA Repubs Plan to Ballot Harvest in November; Here’s How to Reduce Vote By Mail Fraud,https://www.redstate.com/jenvanlaar/2020/05/15/count-the-ways-cas-ballot-harvesting-law-leads-to-stolen-elections/,107
3145,1813361,DC Mayor Accuses Trump Of ‘Hiding Behind His Fence’ From ‘Peaceful Protesters’,https://dailycaller.com/2020/05/30/dc-mayor-muriel-bowser-accuses-trump-hiding-behind-white-house-fence-protesters/,1717
3146,1822635,Mail-In Votes Discarded Never Counted in Baltimore Election Due to Error,https://www.breitbart.com/politics/2020/06/03/mail-in-votes-discarded-never-counted-in-baltimore-election-due-to-error/?fbclid=IwAR0XEfo3d7vKoK0EH8nlX0ocyD8gqqmy1oP66EvwYGqMnDoaFSfg-4YLSdk,1544
3147,1829124,L.A. Police Union Calls Eric Garcetti 'Unstable' After He Calls Cops 'Killers',https://www.breitbart.com/politics/2020/06/05/l-a-police-union-calls-eric-garcetti-unstable-after-he-calls-cops-killers/,541
3148,1838355,Des Moines’ top newspaper slams Iowa GOP’s ‘egregious’ voter suppression campaign,https://www.rawstory.com/2020/06/des-moines-top-newspaper-slams-iowa-gops-egregious-voter-suppression-campaign/,284
3149,1819261,‘Bill Barr is a liar’: Trump AG floats new mail-vote conspiracy experts say ‘couldn’t happen’,https://www.rawstory.com/2020/06/bill-barr-is-a-liar-trump-ag-floats-new-mail-vote-conspiracy-experts-say-couldnt-happen/,213
3150,1842383,Iowa Moves to Block Sending Out Unsolicited Mail-In Ballot Applications,https://www.breitbart.com/politics/2020/06/11/iowa-moves-to-block-sending-out-unsolicited-mail-in-ballot-applications/,175
3151,1835545,Did Trump and McEnany vote illegally?,https://www.rawstory.com/2020/06/did-trump-and-mcenany-vote-illegally/,167
3152,1844209,Judicial Watch Asks for Preliminary Relief Enjoining Gov. Newsom’s Order to Mail Ballots to Every Registered Voter in California,https://www.judicialwatch.org/press-releases/ca-preliminary-relief/,156
3153,1828645,Florida Supreme Court Quashes Amendment That Would Outlaw ‘Assault Weapons’,https://dailycaller.com/2020/06/05/florida-supreme-court-assault-weapons/,150
3154,1844417,‘This is cruel’: Betsy DeVos bars certain students including DACA recipients from COVID-19 relief funds,https://www.rawstory.com/2020/06/this-is-cruel-betsy-devos-bars-certain-students-including-daca-recipients-from-covid-19-relief-funds/,145
3155,1823974,Singer and songwriter pens ballad about ‘bunker boy Donald Trump’,https://www.rawstory.com/2020/06/singer-and-songwriter-pens-ballad-about-bunker-boy-donald-trump/,144
3156,1830254,The Trump campaign admits that Trump is losing,https://www.dailykos.com/stories/2020/6/6/1950988/-The-Trump-campaign-admits-that-Trump-is-losing,132
3157,1823188,Guess Who Got Caught Trying To Commit Voter Fraud?,https://crooksandliars.com/2020/06/guess-who-got-caught-almost-committing,118
3158,1836634,Trump is doing everything possible to make safe red-state Senate seats competitive,https://www.dailykos.com/stories/2020/6/9/1951794/-Red-state-blues-Trump-s-fading-popularity-gives-long-shot-Senate-Democrats-a-fighting-chance,115
3159,1829777,Florida Supreme Court Rejects ‘Assault Weapon’ Ban Confiscation Proposal Amidst Riots,https://www.infowars.com/florida-supreme-court-rejects-assault-weapon-ban-confiscation-proposal-amidst-riots/,114
3160,1828265,Coronavirus Fears Not A Valid Excuse To Request Texas Absentee Ballots Appeals Court Rules,https://dailycaller.com/2020/06/05/coronavirus-fears-not-valid-absentee-ballots-court-rules/,114
3161,1842232,Data: 100K Mail-In Ballot Applications Returned as 'Undeliverable' in Rhode Island,https://www.breitbart.com/politics/2020/06/10/data-100k-mail-in-ballot-applications-returned-as-undeliverable-in-rhode-island/,111
3162,1829115,Voting Rights Roundup: Wisconsin GOP plots to block Dem governor's power to veto new gerrymanders,https://www.dailykos.com/stories/2020/6/5/1950824/-Voting-Rights-Roundup-Wisconsin-GOP-plots-to-block-Dem-governor-s-power-to-veto-new-gerrymanders,103
3245,1875818,Dan Patrick: Left Will 'Steal Every Election' w/ Vote-by-Mail,https://www.breitbart.com/politics/2020/06/26/texas-lt-gov-dan-patrick-left-will-steal-every-election-until-the-end-of-time-via-vote-by-mail/,8151
3246,1865667,IT HAPPENED AGAIN! New Jersey Republicans Receive Mail-In Ballots With ONLY DEMOCRAT CHOICES,https://www.thegatewaypundit.com/2020/06/happened-new-jersey-republicans-receive-mail-ballots-democrat-choices/?ff_campaign=websitesharingbuttons&ff_source=Twitter,5711
3247,1875759,NJ City Officials Charged After 1 In 5 Mail-In Ballots Found To Be Fraudulent In Election,https://dailycaller.com/2020/06/26/new-jersey-city-councilmembers-charged-1-in-5-mail-in-ballots-fraudulent/,5311
3249,1854703,Michigan Democrats Send Ballot Applications to Dead People,https://www.thegatewaypundit.com/2020/06/michigan-democrats-send-ballot-applications-dead-people/,1941
3250,1846981,Michigan MAGAs burn their own absentee ballot applications to own the libs,https://www.dailykos.com/stories/2020/6/14/1953082/-Michigan-MAGAs-burn-their-own-absentee-ballot-applications-to-own-the-libs,1673
3251,1875802,Barr: An Election Conducted Primarily by Mail Can't Be Secure,https://www.breitbart.com/clips/2020/06/26/barr-an-election-conducted-primarily-by-mail-cant-be-secure/,1261
3252,1863612,Attorney General William Barr: Mail-In Voting ‘Absolutely Opens The Floodgates To Fraud’,https://www.dailywire.com/news/attorney-general-william-barr-mail-in-voting-absolutely-opens-the-floodgates-to-fraud/,1130
3253,1859267,Hundreds of MI Residents Turn Over Unsolicited Ballot Applications Sent to Dead Noncitizen Underage 'Voters',https://www.breitbart.com/politics/2020/06/19/hundreds-of-michigan-residents-turn-over-unsolicited-ballot-applications-sent-to-dead-noncitizen-underage-voters/,1056
3254,1876748,New Jersey politicians charged in massive mail-in ballot voter fraud scheme face years in prison,https://www.theblaze.com/news/new-jersey-politicians-charged-in-massive-voter-fraud-scheme-in-election-with-only-mail-in-ballots,962
3255,1873510,New Jersey Mail-in Ballots Reportedly Destroyed in Mail Truck Fire,https://www.breitbart.com/politics/2020/06/25/new-jersey-mail-in-ballots-reportedly-destroyed-in-mail-truck-fire/,643
3256,1873250,Barr Falls Apart When Pressed For Evidence Of Mail In Ballot Fraud,https://www.politicususa.com/2020/06/25/barr-mail-in-voting.html,512
3257,1860343,Tom Fitton: Radical Left Is Using Mail-in-Voting to Steal Our Election - DOJ and Republicans DO NOTHING (VIDEO),https://www.thegatewaypundit.com/2020/06/tom-fitton-radical-left-using-mail-voting-steal-election-doj-republicans-nothing-video/,471
3258,1865834,8 Key Points to Distinguish Absentee and All-Mail Voting,https://www.dailysignal.com/2020/06/22/8-key-points-to-distinguish-absentee-and-all-mail-voting/,445
3259,1853618,Virus Update: California’s Mail-in Ballot Scam,https://www.judicialwatch.org/investigative-bulletin/virus-update-californias-mail-in-ballot-scam/,428
3260,1864965,Hundreds of NJ Republicans Received Mail-in Ballot Featuring Democrats,https://www.breitbart.com/politics/2020/06/22/hundreds-new-jersey-republicans-received-mail-in-primary-ballot-featuring-democrat-candidates/,412
3261,1874017,Minneapolis council puts plan to abolish police in motion,https://www.breitbart.com/news/minneapolis-council-puts-plan-to-abolish-police-in-motion/,303
3262,1877181,Trump’s war on mail-in ballots is blowing up in his face and hurting Republicans: report,https://www.rawstory.com/2020/06/trumps-war-on-mail-in-ballots-is-blowing-up-in-his-face-and-hurting-republicans-report/,215
3263,1873695,Trump: Mail-in Voting 'the Biggest Risk We Have' Absentee Is 'Okay',https://www.breitbart.com/clips/2020/06/25/trump-mail-in-voting-the-biggest-risk-we-have-absentee-is-okay/,190
3264,1850754,Former Top Michigan Elections Official Slams Mass Mail-In Vote,https://freebeacon.com/2020-election/former-top-michigan-elections-official-slams-mass-mail-in-vote/,170
3265,1852087,Further Data On Absentee Ballot Requests in KY For Upcoming June Primary.,https://www.dailykos.com/stories/2020/6/16/1953628/-Further-Data-On-Absentee-Ballot-Requests-in-KY-For-Upcoming-June-Primary,144
3266,1871275,California Legislature Repeals Proposition 209; Places Race-based Affirmative Action on Ballot,https://www.breitbart.com/politics/2020/06/24/california-legislature-repeals-proposition-209-places-race-based-affirmative-action-on-ballot/,131
3267,1863159,Republicans get mailed misprinted ballots with Democratic candidates listed instead,https://www.wnd.com/2020/06/republicans-nj-town-get-mailed-misprinted-ballots-democratic-candidates-listed-instead/,130
3268,1850980,Morning Digest: Virginia GOP 'rising star' could get kicked off ballot for second time in two years,https://www.dailykos.com/stories/2020/6/16/1953406/-Morning-Digest-Virginia-GOP-rising-star-could-get-kicked-off-ballot-for-second-time-in-two-years,123
3269,1852828,Rodney Davis: Mail-In Voting Ballot Harvesting 'Ripe for Corruption',https://www.breitbart.com/politics/2020/06/16/exclusive-rodney-davis-mail-in-voting-ballot-harvesting-ripe-for-corruption/,114
3345,1890561,HUGE! Supreme Court Stops Obama Judge From Ending Voter ID For Voting in Alabama,https://www.thegatewaypundit.com/2020/07/huge-supreme-court-stops-obama-judge-ending-voter-voting-alabama/,5955
3346,1904608,West Virginia mail carrier busted for helping GOP by tampering with absentee ballot requests,https://www.rawstory.com/2020/07/west-virginia-mail-carrier-busted-for-helping-gop-by-tampering-with-absentee-ballot-requests/,1681
3347,1907386,Postal Worker Pleads Guilty to Altering Party Affiliation on Ballot Requests,https://www.breitbart.com/politics/2020/07/11/mail-carrier-pleads-guilty-election-fraud-altered-party-affiliation-absentee-ballot-requests/,971
3348,1900110,BUSTED: Trump family members encouraged supporters to vote by mail in recent robocalls,https://www.rawstory.com/2020/07/busted-trump-family-members-encouraged-supporters-to-vote-by-mail-in-recent-robocalls/,794
3349,1879855,Oregon Man Threatened With Felony After State Sends Him Two Ballots,https://www.thegatewaypundit.com/2020/06/readyoregon-man-threatened-felony-state-sends-two-ballots/,765
3350,1889287,Stacey Abrams: 'COVID Is a Risk' -- We Are Pushing Vote from Home for November,https://www.breitbart.com/clips/2020/07/02/stacey-abrams-covid-is-a-risk-we-are-pushing-vote-from-home-for-november/,584
3351,1905851,Dead Cat Gets Voter Registration Card In The Mail,https://dailycaller.com/2020/07/10/dead-cat-voter-registration-mail-ballot-fraud/,538
3352,1896327,Trump is ‘going too far’ in his culture war drumbeat — and it’s scaring voters: GOP analysts,https://www.rawstory.com/2020/07/trump-is-going-too-far-in-his-culture-war-drumbeat-and-its-scaring-voters-gop-analysts/,438
3353,1898493,Stacey Abrams: Constitution 'Began the Practice of Voter Suppression',https://www.breitbart.com/politics/2020/07/07/stacey-abrams-u-s-constitution-began-the-practice-of-voter-suppression/,424
3354,1908589,Problems With Absentee Ballots in Wisconsin Hint at Election Nightmare,https://pjmedia.com/news-and-politics/rick-moran/2020/07/12/problems-with-absentee-ballots-in-wisconsin-hint-at-election-nightmare-n633255,420
3355,1905470,Republican Pleads Guilty To Attempted Election Fraud With Mail In Ballots,https://www.politicususa.com/2020/07/10/republican-election-fraud.html,406
3356,1880159,Massive Mail-In Voter Fraud Identified in New Jersey -- Democrats Caught Harvesting Ballots in Bundles Refuse to Step Down from Office,https://www.thegatewaypundit.com/2020/06/massive-mail-voter-fraud-identified-new-jersey-democrats-caught-harvesting-ballots-bundles-refuse-step-office/,371
3357,1895116,Tuberville's Past Plagues Campaign as Alabama U.S. Senate GOP Primary Runoff Approaches,https://www.breitbart.com/politics/2020/07/06/tubervilles-past-plagues-campaign-as-alabama-u-s-senate-gop-primary-runoff-approaches/,322
3358,1896261,Kanye West Announces Plan To Run For President,https://www.theonion.com/kanye-west-announces-plan-to-run-for-president-1844283828,290
3359,1893977,No Kanye West isn’t really running for President,https://www.palmerreport.com/analysis/no-kanye-west-isnt-really-running-for-president/30311/,205
3360,1903906,Thousands of North Carolina Voters Double-Voted Watchdog Group Finds.,https://www.dailysignal.com/2020/07/09/thousands-of-north-carolina-voters-double-voted-watchdog-group-finds/,191
3361,1900256,Trump’s Daughter-in-Law Recorded Robocall Encouraging Mail-In Voting,https://www.politicususa.com/2020/07/08/trumps-daughter-in-law-recorded-robocall-encouraging-mail-in-voting.html,183
3362,1908223,Here come the desperate GOP strategies as Donald Trump circles the drain,https://www.palmerreport.com/analysis/here-come-the-desperate-gop-strategies-as-donald-trump-circles-the-drain/30461/,179
3363,1905830,Soros Groups’ Vote-by-Mail Drive Aims to Expand Government Control,https://www.dailysignal.com/2020/07/10/soros-groups-vote-by-mail-drive-aims-to-expand-government-control/,165
3364,1890816,Supreme Court stops Obama judge from ending voter ID for voting in Alabama - WND,https://www.wnd.com/2020/07/supreme-court-stops-obama-judge-ending-voter-voting-alabama/,153
3365,1904367,Trump's reelection may be sucking wind but Senate Republicans are sucking even worse,https://www.dailykos.com/stories/2020/7/9/1959588/-Gotta-hand-it-to-Senate-Republicans-they-re-running-even-worse-than-Trump,145
3366,1880677,Trump Defends Absentee Voting as More Secure than Universal Vote-by-Mail,https://www.breitbart.com/politics/2020/06/29/donald-trump-defends-absentee-voting-as-more-secure-than-universal-vote-by-mail-where-bad-things-happen/,118
3367,1900186,Vote-by-mail Would Create Chaos and Distrust in November,https://www.judicialwatch.org/in-the-news/litton-distrust/,112
3368,1894145,'Don't fall for this stunt': Kanye West's presidential bid dismissed by some as ploy for Trump,https://www.dailykos.com/stories/2020/7/5/1958412/--Don-t-fall-for-this-stunt-Kanye-West-s-presidential-bid-dismissed-by-some-as-ploy-for-Trump,107
3445,1925157,GOP Wins Court Case Keeping Florida Ballot Harvesting Ban in Place,https://www.breitbart.com/politics/2020/07/19/gop-wins-court-case-ballot-harvesting-ban-upheld-in-florida/,4921
3446,1938411,USPS Fails Mail-In Ballot Test,https://pjmedia.com/news-and-politics/rick-moran/2020/07/25/usps-fails-mail-in-ballot-test-n697455,4611
3447,1915386,Mail-In Ballot Fraud in New Jersey Signals National Trouble,https://www.judicialwatch.org/investigative-bulletin/mail-in-ballot-fraud-in-new-jersey-signals-national-trouble/,3938
3448,1934543,DOJ Announces Charges Against Former Democrat Congressman For Ballot Stuffing Bribery and Obstruction,https://www.thegatewaypundit.com/2020/07/doj-announces-charges-former-democrat-congressman-ballot-stuffing-bribery-obstruction/,689
3449,1925149,Engelbrecht: Mail-In Voting Is 'Engineered Chaos' to Manipulate Election,https://www.breitbart.com/politics/2020/07/19/exclusive-catherine-engelbrecht-mail-voting-engineered-chaos/,522
3450,1937853,Indictment of Former Congressman Widens Voter Fraud Case in Philly,https://www.dailysignal.com/2020/07/24/indictment-of-former-democrat-congressman-widens-voter-fraud-case-in-philadelphia/,333
3451,1923533,Georgia Democrats scramble to replace John Lewis on the 2020 ballot — before Monday deadline,https://www.rawstory.com/2020/07/georgia-democrats-scramble-to-replace-john-lewis-on-the-2020-ballot-before-monday-line/,312
3452,1935322,Democratic Ex-Congressman Charged With Rigging Votes Bribery Falsifying Records And Obstruction,https://www.zerohedge.com/political/democratic-ex-congressman-charged-rigging-votes-bribery-falsifying-records-and,239
3453,1915748,REPORT: Kanye West Drops Out Of Presidential Race,https://amp.dailycaller.com/2020/07/15/kanye-west-president-drop-out-2020-election?__twitter_impression=true,208
3454,1935141,Ex-Con Dem Congressman Charged With Ballot Stuffing Bribery,https://freebeacon.com/democrats/ex-con-dem-congressman-charged-with-ballot-stuffing-bribery/,195
3455,1916018,Kanye West Is Reportedly Pulling Out Of Presidential Race After Polling At Just 2% In National Survey,https://www.zerohedge.com/political/after-polling-just-2-national-presidential-poll-kanye-west-reportedly-pulling-out-race,165
3456,1923922,Kanye West to Hold Campaign Rally in South Carolina on Sunday: Report,https://www.thegatewaypundit.com/2020/07/kanye-west-hold-campaign-rally-south-carolina-sunday-report/,165
3457,1942276,Just In: Voter Fraud Proof Shows Dems Desperate To Steal Election,https://conservativedailypost.com/proof-voter-fraud-is-real-cases-mount-up-as-dems-deny-truth/,144
3458,1924585,Kanye West Holding First 2020 Campaign Event in South Carolina,https://www.breitbart.com/entertainment/2020/07/19/kanye-west-holding-first-2020-campaign-event-in-south-carolina/,143
3459,1927129,Nikema Williams to replace John Lewis on November ballot,https://www.rawstory.com/2020/07/nikema-williams-to-replace-john-lewis-on-november-ballot/,121
3460,1929667,Janet Morana: Why This Pro-Life Catholic Is Voting for Trump,https://www.breitbart.com/2020-election/2020/07/21/janet-morana-why-this-pro-life-catholic-is-voting-for-trump/,114
3545,1975365,Kanye West’s lawyer demands Democrats prove Mickey Mouse didn’t really sign his ballot petition in Wisconsin,https://www.rawstory.com/2020/08/kanye-wests-lawyer-demands-democrats-prove-mickey-mouse-didnt-really-sign-his-ballot-petition-in-wisconsin/,6864
3546,1959303,New NV Law Allows Democrats to Enter Nursing Homes Vote for Dementia Patients without Their Signature (VIDEO),https://www.thegatewaypundit.com/2020/08/new-nv-law-allows-democrats-enter-nursing-homes-vote-dementia-patients-without-signature-video/?fbclid=IwAR1FxBZFEEbNthQsreqrWnc63V5jek3suKLejpl7XCL-IA9jzB_yQm3Ree8,5792
3547,1969044,Kanye West removed from state ballot,https://www.palmerreport.com/analysis/kanye-west-removed-from-state-ballot/31422/,2766
3548,1968415,Exposed: Kanye West’s ballot petition in Wisconsin contains multiple forgeries,https://www.palmerreport.com/analysis/kanye-west-ballot-petition-is-full-of-forgeries/31400/,2190
3549,1957996,See You in Court! - President Trump to Challenge Nevada Dems' Mail-In Voting and Illegal Ballot Harvesting,https://www.thegatewaypundit.com/2020/08/see-court-president-trump-challenge-nevada-dems-mail-voting-illegal-ballot-harvesting/,1273
3550,1961496,Shock: NBC Admits New York’s Mail-In Ballot System Is a ‘Fiasco’,https://www.newsbusters.org/blogs/nb/nicholas-fondacaro/2020/08/04/shock-nbc-admits-new-yorks-mail-ballot-system-fiasco,897
3551,1965808,Vote by Mail Chaos: Liberal Group Sent Thousands of Illegal Incorrect Pre-Filled Absentee Ballot Request Forms to Voters,https://www.thegatewaypundit.com/2020/08/vote-mail-chaos-liberal-group-sends-thousands-illegal-incorrect-pre-filled-absentee-ballot-request-forms-voters/,457
3552,1973326,Eric Trump tells supporters to ‘mail in your ballot’ amid president’s relentless attacks on mail-in voting,https://www.rawstory.com/2020/08/eric-trump-tells-supporters-to-mail-in-your-ballot-amid-presidents-relentless-s-on-mail-in-voting/,341
3554,1958946,Here’s How Ballot Harvesting Could Affect Your State In November,https://dailycaller.com/2020/08/03/ballot-harvesting-mail-in-voting-november-election/,303
3555,1954941,BREAKING: Nevada Democrats Pass Divisive Mail-In Voting Law 97 Days Out from Election -- ALLOWS ILLEGAL BALLOT HARVESTING!,https://www.thegatewaypundit.com/2020/08/breaking-nevada-democrats-pass-divisive-mail-voting-law-97-days-election-allows-illegal-ballot-harvesting/,236
3556,1961831,L.A. County Supervisors Vote to Put Defunding Police on November Ballot,https://www.breitbart.com/2020-election/2020/08/04/la-county-vote-defund-police-ballot/,208
3557,1972542,Blamestorm begins over botched ballot delivery in Puerto Rico's primary election,https://www.dailykos.com/stories/2020/8/10/1968021/-Blamestorm-begins-over-botched-ballot-delivery-in-Puerto-Rico-s-primary-election,201
3558,1952743,‘Listen You Know Nothing About What I Do’: Trump Scolds Reporter Over Mail-In Ballot Question,https://dailycaller.com/2020/07/31/trump-scolds-reporter-mail-in-ballot-question/,188
3559,1955709,Do not vote by mail. I repeat: DO NOT VOTE BY MAIL! Do this instead.,https://www.dailykos.com/stories/2020/8/2/1965837/-Do-not-vote-by-mail-I-repeat-DO-NOT-VOTE-BY-MAIL-Do-this-instead,187
3560,1969036,Liberal Group Sends 800000 Voters Mail-In Ballot Apps Many With Wrong Info,https://www.newsmax.com/politics/mail-invoting-applications-liberal/2020/08/07/id/981194/,186
3561,1952041,Former Michigan Governor: What If Trump Seizes Ballot Boxes?,https://www.politicususa.com/2020/07/31/former-michigan-governor-what-if-trump-seizes-ballot-boxes.html,161
3562,1960403,Trump backtracks on Florida mail-in voting: ‘I encourage all to request a Ballot & Vote by Mail’,https://www.rawstory.com/2020/08/trump-backtracks-on-florida-mail-in-voting-i-encourage-all-to-request-a-ballot-vote-by-mail/,132
3563,1951788,Video from 2004 Shows Trump Failing to Vote in Person Threatening to Use Absentee Ballot,https://www.politicususa.com/2020/07/31/video-from-2004-shows-trump-failing-to-vote-in-person-threatening-to-use-absentee-ballot.html,125
3565,1949159,Trump Suggests Delaying the Election to Prevent Mail-In Ballot Fraud,https://www.politicususa.com/2020/07/30/trump-suggests-delaying-the-election-to-prevent-mail-in-ballot-fraud.html,106
3566,1954809,Pennsylvania to Pay Mail-In Ballot Postage for November General Election,https://www.breitbart.com/2020-election/2020/08/01/pennsylvania-pay-mail-in-ballot-postage-november-general-election/,106
3567,1969687,Postal Service Triples the Cost of Mailing Ballots to Voters,https://www.dailykos.com/stories/2020/8/8/1967638/-Postal-Service-Triples-the-Cost-of-Mailing-a-Ballot,102
3645,1987163,Peter Navarro: Dems Want USPS to Be 'Ballot-Harvesting Service',https://www.breitbart.com/clips/2020/08/16/peter-navarro-dems-want-usps-to-be-ballot-harvesting-service/,5780
3646,2002631,Detroit Absentee Ballot Chaos as Numbers Don't Match,https://www.breitbart.com/politics/2020/08/23/detroit-absentee-ballot-chaos-inaccurate-cant-even-attempt-make-right/amp/?__twitter_impression=true,2911
3647,1993673,Man Pleads Guilty To Mail-In Ballot Fraud After Voting For Dead Mother In Three Elections,https://www.thegatewaypundit.com/2020/08/man-pleads-guilty-mail-ballot-fraud-voting-dead-mother-three-elections/,728
3649,1986577,Imagine 'Antifa Ballot-Harvesters.' It Isn't Hard To Do.,https://pjmedia.com/columns/victoria-taft/2020/08/16/imagine-antifa-ballot-harvesters-it-isnt-hard-to-do-n776914,446
3650,1999676,Kanye West fails to make the ballot in another key swing state,https://www.palmerreport.com/analysis/kanye-west-fails-to-make-the-ballot-in-another-key-swing-state/31757/,239
3651,2006949,Why Is The New Hampshire GOP Sending Absentee Ballot Applications To Pittsburgh?,https://crooksandliars.com/2020/08/why-new-hampshire-gop-sending-absentee,201
3652,1993916,Trump Is Suing 3 Democratic Iowa Counties To Invalidate Absentee Ballot Requests,https://www.politicususa.com/2020/08/19/trump-is-suing-3-democratic-iowa-counties-to-invalidate-absentee-ballot-requests.html,190
3653,1984276,The ballot made simple,https://www.wnd.com/2020/08/ballot-made-simple/,160
3654,2004729,Trump Hammers Democrats For Alleged Ballot ‘Harvesting’ During His First Remarks At 2020 RNC,https://dailycaller.com/2020/08/24/watch-trump-rnc-speech-democrats-ballot-harvesting/,156
